reach,grip_close,idle,drop,away,grasp_hold,success_bonus,partial_credit,align_shape,dense_align,builtin,n_drops,n_grasped_steps,_align,_rise,_certified,_steps,_total,_disc,outcome
0.0,0.0,-11.200000000000005,0.0,0.0,0.0,150.0,0.0,0.0,0.0,58.00738102101376,0,8,0.5954145622943884,0.13536259063527167,1,28,196.80738102101375,159.84269028284166,CERTIFIED
0.0,0.0,-20.79999999999999,-20.0,0.0,0.0,150.0,0.0,0.0,0.0,64.92669331167919,4,14,0.42817148735072563,0.04130738107226917,1,52,174.1266933116792,132.4363471655028,CERTIFIED
0.0,0.0,-10.400000000000004,0.0,0.0,0.0,150.0,0.0,0.0,0.0,60.65264576477342,0,8,0.7533437397924798,0.11201579455422761,1,26,200.2526457647734,165.55062435824573,CERTIFIED
0.0,0.0,-10.000000000000004,0.0,0.0,0.0,150.0,0.0,0.0,0.0,57.58650095844264,0,8,0.7549939556962885,0.12770822959849482,1,25,197.58650095844263,164.4804057286192,CERTIFIED
0.0,0.0,-10.800000000000004,0.0,0.0,0.0,150.0,0.0,0.0,0.0,58.44335567470933,0,8,0.5165324168038135,0.16872350498246536,1,27,197.6433556747093,161.89047720666917,CERTIFIED
0.0,0.0,-10.000000000000004,0.0,0.0,0.0,150.0,0.0,0.0,0.0,59.21388481374739,0,8,0.4823290754739712,0.12845920617104134,1,25,199.2138848137474,165.99199753272188,CERTIFIED
0.0,0.0,-12.000000000000005,0.0,0.0,0.0,150.0,0.0,0.0,0.0,57.65717411117359,0,8,0.4708172538643567,0.2256498156308998,1,30,195.6571741111736,156.29012430966097,CERTIFIED
0.0,0.0,-11.600000000000005,0.0,0.0,0.0,150.0,0.0,0.0,0.0,57.435402152821815,0,8,0.02912920230786087,0.13345441838716732,1,29,195.8354021528218,157.694193444686,CERTIFIED
0.0,0.0,-9.200000000000003,0.0,0.0,0.0,150.0,0.0,0.0,0.0,58.52973704884618,0,8,0.1541598002589536,0.14968277378493966,1,23,199.32973704884617,168.7513066590022,CERTIFIED
0.0,0.0,-9.200000000000003,0.0,0.0,0.0,150.0,0.0,0.0,0.0,56.029132024507355,0,8,0.9081577994568448,0.08926578606292601,1,23,196.82913202450735,166.48048536754894,CERTIFIED
0.0,0.0,-8.800000000000002,0.0,0.0,0.0,150.0,0.0,0.0,0.0,59.83328281914724,0,8,0.9702269808625844,0.11432361927218282,1,22,201.03328281914725,171.68472378463758,CERTIFIED
0.0,0.0,-9.600000000000003,0.0,0.0,0.0,150.0,0.0,0.0,0.0,58.45042910071356,0,8,0.929393186540884,0.12912016862175657,1,24,198.85042910071357,166.96247129944544,CERTIFIED
0.0,0.0,-10.000000000000004,0.0,0.0,0.0,150.0,0.0,0.0,0.0,57.89365202096369,0,8,0.1977056610498351,0.15549115643694644,1,25,197.89365202096369,164.74959097435715,CERTIFIED
0.0,0.0,-10.800000000000004,0.0,0.0,0.0,150.0,0.0,0.0,0.0,56.56723686873998,0,8,0.08479464515219448,0.1774110409188172,1,27,195.76723686873999,160.21690672688268,CERTIFIED
0.0,0.0,-8.800000000000002,0.0,0.0,0.0,150.0,0.0,0.0,0.0,58.90331664865221,0,8,0.384952223680579,0.14657005010776492,1,22,200.1033166486522,170.83434732709247,CERTIFIED
0.0,0.0,-9.600000000000003,0.0,0.0,0.0,150.0,0.0,0.0,0.0,59.84838968956218,0,8,0.3167636569201938,0.2796024623116957,1,24,200.24838968956217,168.2430490696175,CERTIFIED
0.0,0.0,-8.800000000000002,0.0,0.0,0.0,150.0,0.0,0.0,0.0,58.571041803015156,0,8,0.5452806058024986,0.14712164387805493,1,22,199.77104180301515,170.53986070050084,CERTIFIED
0.0,0.0,-11.600000000000005,0.0,0.0,0.0,150.0,0.0,0.0,0.0,58.80571211427424,0,8,0.8940680479067964,0.08412928497002115,1,29,197.20571211427423,158.8733053224619,CERTIFIED
0.0,0.0,-8.000000000000002,0.0,0.0,0.0,150.0,0.0,0.0,0.0,57.24726269507218,0,8,0.47465134518789276,0.15016478064112215,1,20,199.24726269507218,172.80705310991553,CERTIFIED
0.0,0.0,-10.400000000000004,0.0,0.0,0.0,150.0,0.0,0.0,0.0,57.389692073566415,0,8,0.47642762308420794,0.12614177129017634,1,26,196.9896920735664,162.62699843069697,CERTIFIED
0.0,0.0,-9.600000000000003,0.0,0.0,0.0,150.0,0.0,0.0,0.0,59.22868379809519,0,8,0.9915419898462343,0.22164279094187067,1,24,199.62868379809518,167.67138677041513,CERTIFIED
0.0,0.0,-10.000000000000004,0.0,0.0,0.0,150.0,0.0,0.0,0.0,58.374333728575465,0,8,0.42897720971467124,0.038073729881207496,1,25,198.37433372857546,165.16417119469827,CERTIFIED
0.0,0.0,-14.000000000000007,-5.0,0.0,0.0,150.0,0.0,0.0,0.0,93.46656119585553,1,15,0.9804182172105306,0.13241654120840762,1,35,224.46656119585552,178.57515663822207,CERTIFIED
0.0,0.0,-9.200000000000003,0.0,0.0,0.0,150.0,0.0,0.0,0.0,59.74481614514302,0,8,0.07612940147158664,0.13442151391493418,1,23,200.54481614514302,169.87693138893007,CERTIFIED
0.0,0.0,-10.400000000000004,0.0,0.0,0.0,150.0,0.0,0.0,0.0,57.07334398281006,0,8,0.6439277894019231,0.11621349709950823,1,26,196.67334398281005,162.31237923505202,CERTIFIED
0.0,0.0,-9.200000000000003,0.0,0.0,0.0,150.0,0.0,0.0,0.0,60.44672646937052,0,8,0.7710882083175945,0.17205378061415644,1,23,201.24672646937051,170.51646934336264,CERTIFIED
0.0,0.0,-10.400000000000004,0.0,0.0,0.0,150.0,0.0,0.0,0.0,58.8457860628849,0,8,0.7245585165521535,0.14774435355917281,1,26,198.4457860628849,163.9471124059773,CERTIFIED
0.0,0.0,-9.600000000000003,0.0,0.0,0.0,150.0,0.0,0.0,0.0,56.701063563630676,0,8,0.1769104560069915,0.13425811913564212,1,24,197.10106356363067,165.38438321627928,CERTIFIED
0.0,0.0,-12.000000000000005,0.0,0.0,0.0,150.0,0.0,0.0,0.0,57.29254421725133,0,8,0.48453469954395345,0.11828271620062392,1,30,195.29254421725133,155.98576554387762,CERTIFIED
0.0,0.0,-15.600000000000009,-15.0,0.0,0.0,150.0,0.0,0.0,0.0,91.40213462617477,3,17,0.10284713296776182,0.08011395797787069,1,39,210.80213462617476,170.88415567637344,CERTIFIED
0.0,0.0,-10.400000000000004,0.0,0.0,0.0,150.0,0.0,0.0,0.0,57.58613035847462,0,8,0.8677343759940009,0.1402513162675132,1,26,197.18613035847463,162.7928158703269,CERTIFIED
0.0,0.0,-11.200000000000005,-5.0,0.0,0.0,150.0,0.0,0.0,0.0,90.79694525845039,1,13,0.36774408598764696,0.3161253215155264,1,28,224.59694525845038,188.26441665208807,CERTIFIED
0.0,0.0,-10.400000000000004,-5.0,0.0,0.0,150.0,0.0,0.0,0.0,62.17870662558598,1,9,0.5622431038038542,0.1723812280822048,1,26,196.77870662558598,166.91458552935813,CERTIFIED
0.0,0.0,-11.200000000000005,0.0,0.0,0.0,150.0,0.0,0.0,0.0,57.353392790051295,0,8,0.6184313355030826,0.11244573886903997,1,28,196.1533927900513,159.24289496040743,CERTIFIED
0.0,0.0,-10.000000000000004,0.0,0.0,0.0,150.0,0.0,0.0,0.0,56.632057163249,0,8,0.3156226800894747,0.11554408854487641,1,25,196.632057163249,163.64525717202758,CERTIFIED
0.0,0.0,-11.200000000000005,0.0,0.0,0.0,150.0,0.0,0.0,0.0,59.512044929240595,0,8,0.1264183113557168,0.09727656061324175,1,28,198.31204492924059,161.21044580452656,CERTIFIED
0.0,0.0,-10.400000000000004,0.0,0.0,0.0,150.0,0.0,0.0,0.0,61.10344945030023,0,8,0.7059490368385148,0.1875225719544873,1,26,200.70344945030024,165.95800537659554,CERTIFIED
0.0,0.0,-9.200000000000003,0.0,0.0,0.0,150.0,0.0,0.0,0.0,57.422042928116014,0,8,0.024646937336588626,0.12466238717347167,1,23,198.22204292811602,167.73702897742749,CERTIFIED
0.0,0.0,-12.000000000000005,0.0,0.0,0.0,150.0,0.0,0.0,0.0,56.229576305072044,0,8,0.29326679491266405,0.1108930551770343,1,30,194.22957630507204,155.00172582786274,CERTIFIED
0.0,0.0,-8.400000000000002,0.0,0.0,0.0,150.0,0.0,0.0,0.0,60.32123444887919,0,8,0.9884532354195175,0.1256124428428319,1,21,201.92123444887918,173.96523767984834,CERTIFIED
0.0,0.0,-8.800000000000002,0.0,0.0,0.0,150.0,0.0,0.0,0.0,59.37558166747343,0,8,0.05267637775532796,0.1565570013605735,1,22,200.57558166747344,171.27491207394138,CERTIFIED
0.0,0.0,-10.800000000000004,0.0,0.0,0.0,150.0,0.0,0.0,0.0,57.60800841984706,0,8,0.3693151802471524,0.04380469134252962,1,27,196.80800841984706,161.13302388991974,CERTIFIED
0.0,0.0,-12.000000000000005,0.0,0.0,0.0,150.0,0.0,0.0,0.0,62.77209214184445,0,8,0.5385306443613656,0.24898491002533818,1,30,200.77209214184444,161.09420393359352,CERTIFIED
0.0,0.0,-9.600000000000003,0.0,0.0,0.0,150.0,0.0,0.0,0.0,61.88452295601259,0,8,0.49506084164347197,0.2973441758599953,1,24,202.28452295601258,170.17079649191516,CERTIFIED
0.0,0.0,-8.400000000000002,0.0,0.0,0.0,150.0,0.0,0.0,0.0,58.77141527714271,0,8,0.7615181885831012,0.15822095241020917,1,21,200.37141527714272,172.4602653914871,CERTIFIED
0.0,0.0,-14.400000000000007,-5.0,0.0,0.0,150.0,0.0,0.0,0.0,58.74449000497395,1,10,0.9027372050927156,0.06321632981694036,1,36,189.34449000497395,149.80904931626117,CERTIFIED
0.0,0.0,-11.600000000000005,0.0,0.0,0.0,150.0,0.0,0.0,0.0,64.97069754127507,0,8,0.6387611970592793,0.04234281699796927,1,29,203.37069754127506,164.5964855268209,CERTIFIED
0.0,0.0,-9.200000000000003,0.0,0.0,0.0,150.0,0.0,0.0,0.0,58.46606692533285,0,8,0.7306660612766658,0.07411316542180824,1,23,199.26606692533284,168.68069445482251,CERTIFIED
0.0,0.0,-9.200000000000003,0.0,0.0,0.0,150.0,0.0,0.0,0.0,60.17664903091284,0,8,0.42837000942574455,0.21076375482604914,1,23,200.97664903091282,170.27355116828605,CERTIFIED
0.0,0.0,-9.200000000000003,0.0,0.0,0.0,150.0,0.0,0.0,0.0,56.38415922856801,0,8,0.3310235115136765,0.13243376462772027,1,23,197.184159228568,166.80895338940587,CERTIFIED
0.0,0.0,-7.600000000000002,0.0,0.0,0.0,150.0,0.0,0.0,0.0,58.86004565030147,0,8,0.9338451598162744,0.11023007141920782,1,19,201.26004565030146,176.12081029333513,CERTIFIED
0.0,0.0,-10.800000000000004,0.0,0.0,0.0,150.0,0.0,0.0,0.0,57.814764031978164,0,8,0.7588914228121616,0.1838497305505583,1,27,197.01476403197816,161.31100548166296,CERTIFIED
0.0,0.0,-10.000000000000004,0.0,0.0,0.0,0.0,0.20323093000109896,0.0,0.0,58.92586668875197,0,8,0.6992076649051366,0.005269556924161312,0,25,49.129097618753065,48.01458620295171,"slip (gripped, lift failed)"
0.0,0.0,-10.400000000000004,0.0,0.0,0.0,0.0,37.5,0.0,0.0,58.50601672085621,0,8,0.1608658863090221,0.1055560318429698,0,26,85.6060167208562,76.10222352958604,"slip (gripped, lift failed)"
0.0,0.0,-9.600000000000003,0.0,0.0,0.0,0.0,37.5,0.0,0.0,57.677199737745696,0,8,0.7964465318468149,0.05240400901913944,0,24,85.57719973774569,77.00903936853922,"slip (gripped, lift failed)"
0.0,0.0,-9.200000000000003,0.0,0.0,0.0,0.0,17.899588619070435,0.0,0.0,60.510623342720734,0,8,0.12114482591163223,0.023445446903418432,0,23,69.21021196179117,64.75905365686056,"slip (gripped, lift failed)"
0.0,0.0,-14.000000000000007,0.0,0.0,0.0,0.0,37.5,0.0,0.0,48.13024873991362,0,8,0.16202866190906717,0.037640789677955144,0,35,71.63024873991361,61.705960142626765,"slip (gripped, lift failed)"
0.0,0.0,-13.200000000000006,0.0,0.0,0.0,0.0,37.5,0.0,0.0,54.79289445195678,0,8,0.2507324495607368,0.033764220983913185,0,33,79.09289445195678,68.53663804015729,"slip (gripped, lift failed)"
0.0,0.0,-9.200000000000003,-5.0,0.0,0.0,0.0,0.27971939414705943,0.0,0.0,62.48770322736785,1,9,0.5191011627170024,0.005861629422070247,0,23,48.56742262151491,52.46033607355661,"slip (gripped, lift failed)"
0.0,0.0,-16.400000000000006,-5.0,0.0,0.0,0.0,0.8766349893042187,0.0,0.0,57.15607286641394,1,11,0.058688784248976056,0.008577955042022745,0,41,36.63270785571816,40.66092455514755,"slip (gripped, lift failed)"
0.0,0.0,-9.200000000000003,0.0,0.0,0.0,0.0,17.058912868584056,0.0,0.0,58.58840540482986,0,8,0.2561808869537445,0.02307249793556354,0,23,66.44731827341391,62.24220975786898,"slip (gripped, lift failed)"
0.0,0.0,-12.400000000000006,-5.0,0.0,0.0,0.0,37.5,0.0,0.0,65.34739007588314,1,9,0.46317216964895347,0.060288682252674475,0,31,85.44739007588313,78.70939809085984,"slip (gripped, lift failed)"
0.0,0.0,-9.600000000000003,0.0,0.0,0.0,0.0,6.892509706745931,0.0,0.0,61.02152968562487,0,8,0.6629171758829089,0.017057025325423747,0,24,58.314039392370795,55.823072841418025,"slip (gripped, lift failed)"
0.0,0.0,-14.800000000000008,0.0,0.0,0.0,0.0,0.6667287485257297,0.0,0.0,41.715960843269876,0,8,0.6052514282992633,0.007829978317055009,0,37,27.5826895917956,29.85904946619552,"slip (gripped, lift failed)"
0.0,0.0,-13.200000000000006,0.0,0.0,0.0,0.0,37.5,0.0,0.0,51.28525628683241,0,8,0.8962328636701777,0.3033858091021149,0,33,75.5852562868324,65.28816508241776,"slip (gripped, lift failed)"
0.0,0.0,-9.600000000000003,0.0,0.0,0.0,0.0,37.5,0.0,0.0,60.81235638913652,0,8,0.5134753711646669,0.039576452451829724,0,24,88.71235638913652,79.92611096858542,"slip (gripped, lift failed)"
0.0,0.0,-16.400000000000006,0.0,0.0,0.0,0.0,0.036343440703910414,0.0,0.0,44.18219840533979,0,8,0.8156695407626975,0.0029688358040640406,0,41,27.818541846043694,30.402887126574583,"slip (gripped, lift failed)"
0.0,0.0,-10.800000000000004,0.0,0.0,0.0,0.0,8.07433890507048,0.0,0.0,58.398666914415,0,8,0.4506814619867705,0.01798097167322077,0,27,55.67300581948548,52.579804228821686,"slip (gripped, lift failed)"
0.0,0.0,-16.400000000000006,-10.0,0.0,0.0,0.0,1.3070892603596505,0.0,0.0,76.9646711670086,2,15,0.20715960135719214,0.00979969549053461,0,41,51.87176042736825,56.30483480698383,"slip (gripped, lift failed)"
0.0,0.0,-10.400000000000004,0.0,0.0,0.0,0.0,0.343467401084484,0.0,0.0,58.14365994680118,0,8,0.28209700264055815,0.0062768151658945115,0,26,48.08712734788566,46.93035792706695,"slip (gripped, lift failed)"
0.0,0.0,-27.599999999999966,-30.0,0.0,0.0,0.0,0.008040619033449582,0.0,0.0,90.22221753778351,6,22,0.1649425390426157,0.0017955906172293368,0,69,32.63025815681699,53.896533535155115,"slip (gripped, lift failed)"
0.0,0.0,-11.600000000000005,-5.0,0.0,0.0,0.0,37.5,0.0,0.0,62.341965396702925,1,9,0.37579296912374627,0.033527496602680174,0,29,83.24196539670292,77.21014049035621,"slip (gripped, lift failed)"
0.0,0.0,-17.6,0.0,0.0,0.0,0.0,0.4936907890979467,0.0,0.0,46.27042543433608,0,8,0.40707964443166644,0.007083738278133911,0,44,29.16411622343403,31.41224460164934,"slip (gripped, lift failed)"
0.0,0.0,-14.000000000000007,-5.0,0.0,0.0,0.0,0.16847124325880106,0.0,0.0,72.41539566830285,1,12,0.9023741753558978,0.004950162157002391,0,35,53.58386691156164,54.839919261082024,"slip (gripped, lift failed)"
0.0,0.0,-67.19999999999987,-20.0,0.0,0.0,0.0,0.0058268040411601635,0.0,0.0,165.94854264484246,4,20,0.27773341255146644,0.0016128264471707565,0,168,78.75436944888375,79.93197734967025,"slip (gripped, lift failed)"
0.0,0.0,-12.000000000000005,0.0,0.0,0.0,0.0,27.205505955932768,0.0,0.0,57.63343694617991,0,8,0.4939570070714101,0.026956475044611405,0,30,72.83894290211268,64.57417931904789,"slip (gripped, lift failed)"
0.0,0.0,-8.000000000000002,0.0,0.0,0.0,0.0,9.281763063813282,0.0,0.0,59.516901910757404,0,8,0.25901333769514123,0.018835955603249133,0,20,60.798664974570684,58.69476114721579,"slip (gripped, lift failed)"
0.0,0.0,-12.800000000000006,0.0,0.0,0.0,0.0,0.08923472724500288,0.0,0.0,53.820465830503146,0,8,0.9994664875990276,0.004005180862111546,0,32,41.10970055774814,40.52880085622723,"slip (gripped, lift failed)"
0.0,0.0,-18.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,56.97789351353243,1,10,0.5883753973319001,0.0,0,45,33.97789351353243,39.44049421560635,"slip (gripped, lift failed)"
0.0,0.0,-10.800000000000004,0.0,0.0,0.0,0.0,0.12608863768625458,0.0,0.0,56.390326349123924,0,8,0.4368728252843368,0.004494376830311175,0,27,45.71641498681017,44.66329106292031,"slip (gripped, lift failed)"
0.0,0.0,-15.200000000000008,0.0,0.0,0.0,0.0,37.5,0.0,0.0,52.493432835388404,0,8,0.09728134485442175,0.1387101231758291,0,38,74.7934328353884,64.21210947607366,"slip (gripped, lift failed)"
0.0,0.0,-12.400000000000006,0.0,0.0,0.0,0.0,3.142482395921473e-08,0.0,0.0,55.32722690415996,0,8,0.8378349482699075,2.8283628004777128e-05,0,31,42.92722693558478,41.95391611488256,"slip (gripped, lift failed)"
0.0,0.0,-16.000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.005612854185465,0,8,0.7459436869112757,0.0,0,40,30.005612854185458,32.22859884409377,"slip (gripped, lift failed)"
0.0,0.0,-12.800000000000006,0.0,0.0,0.0,0.0,7.708438843732417,0.0,0.0,55.61413486882472,0,8,0.3272919599351357,0.01770515130634165,0,32,50.52257371255713,47.78580727807795,"slip (gripped, lift failed)"
0.0,0.0,-11.200000000000005,0.0,0.0,0.0,0.0,7.748683361840328,0.0,0.0,57.20317911106478,0,8,0.764585005838426,0.017735909754766244,0,28,53.7518624729051,50.685742029669434,"slip (gripped, lift failed)"
0.0,0.0,-15.200000000000008,-5.0,0.0,0.0,0.0,37.5,0.0,0.0,57.21765620402374,1,11,0.46957628179789723,0.06020505265643694,0,38,74.51765620402374,67.09754837758544,"slip (gripped, lift failed)"
0.0,0.0,-61.599999999999845,-5.0,0.0,0.0,0.0,1.2969449176777759,0.0,0.0,70.4495895213409,1,12,0.20895002130250817,0.009774277751300908,0,154,5.1465344390188275,35.23975370455687,"slip (gripped, lift failed)"
0.0,0.0,-9.200000000000003,0.0,0.0,0.0,0.0,14.701791175637096,0.0,0.0,61.15131096730446,0,8,0.37054789723236814,0.02195672598708165,0,23,66.65310214294155,62.81047001858893,"slip (gripped, lift failed)"
0.0,0.0,-12.000000000000005,0.0,0.0,0.0,0.0,6.188810776401989,0.0,0.0,55.64928514186094,0,8,0.7270760666409937,0.016455581491219062,0,30,49.83809591826293,47.06497936733175,"slip (gripped, lift failed)"
0.0,0.0,-16.000000000000007,-10.0,0.0,0.0,0.0,11.193212334751026,0.0,0.0,46.63274713441388,2,10,0.8206689196202009,0.02004913989881818,0,40,31.8259594691649,40.20045313831831,"slip (gripped, lift failed)"
0.0,0.0,-14.000000000000007,0.0,0.0,0.0,0.0,0.06264610777209421,0.0,0.0,47.78101684356099,0,8,0.9214768073301116,0.003559662826184029,0,35,33.84366295133308,34.87305622907013,"slip (gripped, lift failed)"
0.0,0.0,-12.400000000000006,0.0,0.0,0.0,0.0,37.39979854931035,0.0,0.0,53.71719330124914,0,8,0.17580357427676552,0.029973255778454666,0,31,78.71699185055948,68.21706690479566,"slip (gripped, lift failed)"
0.0,0.0,-8.800000000000002,0.0,0.0,0.0,0.0,1.939857787751836,0.0,0.0,60.48668139214274,0,8,0.32822719020190017,0.011178086423314193,0,22,53.62653917989458,52.469778812485515,"slip (gripped, lift failed)"
0.0,0.0,-14.400000000000007,0.0,0.0,0.0,0.0,0.01288183393591912,0.0,0.0,45.98858007905175,0,8,0.0795074545261586,0.002101051660239328,0,36,31.601461912987663,33.07563808767241,"slip (gripped, lift failed)"
0.0,0.0,-10.800000000000004,0.0,0.0,0.0,0.0,29.76416758338508,0.0,0.0,61.09872826407069,0,8,0.46636968436951187,0.02777636513181536,0,27,80.06289584745576,71.82207823571039,"slip (gripped, lift failed)"
0.0,0.0,-13.600000000000007,-5.0,0.0,0.0,0.0,26.849999423818492,0.0,0.0,82.00100299321892,1,13,0.9107278726627086,0.026838542405660304,0,34,90.2510024170374,82.3340874385361,"slip (gripped, lift failed)"
0.0,0.0,-14.400000000000007,-5.0,0.0,0.0,0.0,12.904670479453822,0.0,0.0,48.25936091140693,1,9,0.10911084424228268,0.02102292488547619,0,36,41.764031390860744,44.05234873129341,"slip (gripped, lift failed)"
0.0,0.0,-12.800000000000006,0.0,0.0,0.0,0.0,5.75518003171686,0.0,0.0,51.92355893511434,0,8,0.8950073800190176,0.01606190809915986,0,32,44.8787389668312,43.10721653367434,"slip (gripped, lift failed)"
0.0,0.0,-80.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.571271951175675,0,0,,,0,200,-16.428728048824382,25.545569176925778,never gripped (timeout)
0.0,0.0,-80.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.88159330544582,0,0,,,0,200,-41.11840669455424,21.24597849270201,never gripped (timeout)
0.0,0.0,-80.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.91119862546864,0,0,,,0,200,-12.088801374531414,32.130872596959854,never gripped (timeout)
0.0,0.0,-80.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.807649906797856,0,0,,,0,200,-71.19235009320221,17.94962911957632,never gripped (timeout)
0.0,0.0,-80.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.217022446749333,0,0,,,0,200,-102.21702244674938,-4.472709822624235,never gripped (timeout)
0.0,0.0,-80.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.401457418863908,0,0,,,0,200,-70.59854258113614,12.801338865556744,never gripped (timeout)
0.0,0.0,-80.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.476637918520865,0,0,,,0,200,-116.47663791852092,-8.32633466775875,never gripped (timeout)
0.0,0.0,-80.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.46006693465527,0,0,,,0,200,-29.539933065344783,19.251157144144756,never gripped (timeout)
0.0,0.0,-80.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.60807342267097,0,0,,,0,200,-30.391926577329087,20.690537525101398,never gripped (timeout)
0.0,0.0,-80.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.078784577220123,0,0,,,0,200,-57.92121542277994,11.513836285978785,never gripped (timeout)
0.0,0.0,-80.00000000000006,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,20.362484334455942,1,5,,,0,200,-64.63751566554411,19.110111086316188,touched (timeout)
0.0,0.0,-80.00000000000006,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.8485790736052,1,3,,,0,200,-114.84857907360526,-0.33077367832943927,touched (timeout)
0.0,0.0,-80.00000000000006,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5014778971761435,1,2,,,0,200,-78.49852210282391,13.043127641713424,touched (timeout)
0.0,0.0,-80.00000000000006,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.107190735342073,1,3,,,0,200,-87.10719073534213,8.022212830582099,touched (timeout)
0.0,0.0,-80.00000000000006,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,106.55387963015052,2,11,,,0,200,16.553879630150462,58.17875091621454,touched (timeout)
0.0,0.0,-80.00000000000006,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.705030611616221,2,3,,,0,200,-77.29496938838383,6.374735281509783,touched (timeout)
0.0,0.0,-80.00000000000006,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.83030916126765,1,2,,,0,200,-124.8303091612677,-6.496670130734672,touched (timeout)
0.0,0.0,-80.00000000000006,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.55555397895566,2,2,,,0,200,-134.55555397895571,-9.948900744599449,touched (timeout)
0.0,0.0,-80.00000000000006,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.20111099196534,4,9,,,0,200,-118.2011109919654,11.669624614604956,"flicker (>=3 drops, timeout)"
